Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
1121,sp|Q640Q5|PAN3_MOUSE,0.6500319999999999,6.615581849445364,0.84929,PAN2-PAN3 deadenylation complex subunit Pan3,sp|Q640Q5|PAN3_MOUSE PAN2-PAN3 deadenylation complex subunit Pan3 OS=Mus musculus OX=10090 GN=Pan3 PE=1 SV=3;tr|H3BKF3|H3BKF3_MOUSE PAN2-PAN3 deadenylation complex subunit PAN3 OS=Mus musculus OX=10090 GN=Pan3 PE=1 SV=1;tr|H3BJH6|H3BJH6_MOUSE PAN2-PAN3 dea,sp|Q640Q5|PAN3_MOUSE;tr|H3BKF3|H3BKF3_MOUSE;tr|H3BJH6|H3BJH6_MOUSE;tr|A0A0J9YV55|A0A0J9YV55_MOUSE;tr|H3BL68|H3BL68_MOUSE;tr|H3BLB9|H3BLB9_MOUSE
1122,tr|Q4FJZ2|Q4FJZ2_MOUSE,0.645342,6.518579737087604,0.8516799999999999,tr|Q4FJZ2|Q4FJZ2_MOUSE Importin subunit alpha,tr|Q4FJZ2|Q4FJZ2_MOUSE Importin subunit alpha OS=Mus musculus OX=10090 GN=Kpna6 PE=1 SV=1;sp|O35345|IMA7_MOUSE Importin subunit alpha-7 OS=Mus musculus OX=10090 GN=Kpna6 PE=1 SV=2,tr|Q4FJZ2|Q4FJZ2_MOUSE;sp|O35345|IMA7_MOUSE
1123,sp|Q0KL02|TRIO_MOUSE,0.638079,6.846942969382278,0.85716,Triple functional domain protein,sp|Q0KL02|TRIO_MOUSE Triple functional domain protein OS=Mus musculus OX=10090 GN=Trio PE=1 SV=3;tr|A0A2I3BRP6|A0A2I3BRP6_MOUSE Triple functional domain protein OS=Mus musculus OX=10090 GN=Trio PE=1 SV=1,sp|Q0KL02|TRIO_MOUSE;tr|A0A2I3BRP6|A0A2I3BRP6_MOUSE;tr|A0A2I3BQT2|A0A2I3BQT2_MOUSE
1124,sp|Q9CRA4|MSMO1_MOUSE,0.637783,7.935507265824713,0.85716,Methylsterol monooxygenase 1,sp|Q9CRA4|MSMO1_MOUSE Methylsterol monooxygenase 1 OS=Mus musculus OX=10090 GN=Msmo1 PE=1 SV=1,sp|Q9CRA4|MSMO1_MOUSE;tr|D3Z458|D3Z458_MOUSE
1125,tr|Q8C2Q7|Q8C2Q7_MOUSE,-0.6353800000000001,9.200275799111852,0.85782,tr|Q8C2Q7|Q8C2Q7_MOUSE Heterogeneous nuclear ribonucleoprotein H,tr|Q8C2Q7|Q8C2Q7_MOUSE Heterogeneous nuclear ribonucleoprotein H OS=Mus musculus OX=10090 GN=Hnrnph1 PE=1 SV=1;sp|O35737|HNRH1_MOUSE Heterogeneous nuclear ribonucleoprotein H OS=Mus musculus OX=10090 GN=Hnrnph1 PE=1 SV=3,tr|Q8C2Q7|Q8C2Q7_MOUSE;sp|O35737|HNRH1_MOUSE;sp|P70333|HNRH2_MOUSE
1126,sp|Q8VCM8|NCLN_MOUSE,-0.635312,8.663257926411442,0.85782,Nicalin,sp|Q8VCM8|NCLN_MOUSE Nicalin OS=Mus musculus OX=10090 GN=Ncln PE=1 SV=2;tr|D3YU17|D3YU17_MOUSE Nicalin OS=Mus musculus OX=10090 GN=Ncln PE=1 SV=1,sp|Q8VCM8|NCLN_MOUSE;tr|D3YU17|D3YU17_MOUSE;tr|F6S731|F6S731_MOUSE
1127,tr|Q4FE56|Q4FE56_MOUSE,-0.635041,7.715827920054192,0.85782,tr|Q4FE56|Q4FE56_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X,tr|Q4FE56|Q4FE56_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Mus musculus OX=10090 GN=Usp9x PE=1 SV=1;sp|P70398|USP9X_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Mus musculus OX=10090 GN=Usp9x PE=1 SV=2,tr|Q4FE56|Q4FE56_MOUSE;sp|P70398|USP9X_MOUSE;tr|E9PWA9|E9PWA9_MOUSE;tr|F8VPU6|F8VPU6_MOUSE;tr|G3UY52|G3UY52_MOUSE
1128,sp|G3X9J0|SI1L3_MOUSE,-0.63379,6.6762636739237,0.85782,Signal-induced proliferation-associated 1-like protein 3,sp|G3X9J0|SI1L3_MOUSE Signal-induced proliferation-associated 1-like protein 3 OS=Mus musculus OX=10090 GN=Sipa1l3 PE=1 SV=1;tr|S4R2N4|S4R2N4_MOUSE Signal-induced proliferation-associated 1-like protein 3 OS=Mus musculus OX=10090 GN=Sipa1l3 PE=1 SV=1;tr|S4,sp|G3X9J0|SI1L3_MOUSE;tr|S4R2N4|S4R2N4_MOUSE;tr|S4R1S0|S4R1S0_MOUSE
1129,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE,0.633137,6.974576164332839,0.85782,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE Thioredoxin domain-containing protein 5,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=1;tr|E9PXX7|E9PXX7_MOUSE Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=1;sp|Q91W90|TXND5_MOUSE Thioredoxi,tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE;tr|E9PXX7|E9PXX7_MOUSE;sp|Q91W90|TXND5_MOUSE
1130,tr|F6ZEW4|F6ZEW4_MOUSE,0.6310899999999999,9.943405471463032,0.85782,tr|F6ZEW4|F6ZEW4_MOUSE Exportin-2 (Fragment),tr|F6ZEW4|F6ZEW4_MOUSE Exportin-2 (Fragment) OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1;tr|E9Q1T9|E9Q1T9_MOUSE Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1;sp|Q9ERK4|XPO2_MOUSE Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,tr|F6ZEW4|F6ZEW4_MOUSE;tr|E9Q1T9|E9Q1T9_MOUSE;sp|Q9ERK4|XPO2_MOUSE
1131,sp|Q99M28|RNPS1_MOUSE,0.630528,7.879245017120303,0.85782,RNA-binding protein with serine-rich domain 1,sp|Q99M28|RNPS1_MOUSE RNA-binding protein with serine-rich domain 1 OS=Mus musculus OX=10090 GN=Rnps1 PE=1 SV=1,sp|Q99M28|RNPS1_MOUSE
1132,sp|O09172|GSH0_MOUSE,0.6304,8.567520403975125,0.85782,Glutamate--cysteine ligase regulatory subunit,sp|O09172|GSH0_MOUSE Glutamate--cysteine ligase regulatory subunit OS=Mus musculus OX=10090 GN=Gclm PE=1 SV=1;tr|H3BJA3|H3BJA3_MOUSE Glutamate--cysteine ligase regulatory subunit (Fragment) OS=Mus musculus OX=10090 GN=Gclm PE=1 SV=1;tr|F6VNW5|F6VNW5_MOUSE ,sp|O09172|GSH0_MOUSE;tr|H3BJA3|H3BJA3_MOUSE;tr|F6VNW5|F6VNW5_MOUSE;tr|A0A0G2JDI4|A0A0G2JDI4_MOUSE
1133,sp|Q8CD92|TTC27_MOUSE,-0.630374,8.547577813405802,0.85782,Tetratricopeptide repeat protein 27,sp|Q8CD92|TTC27_MOUSE Tetratricopeptide repeat protein 27 OS=Mus musculus OX=10090 GN=Ttc27 PE=1 SV=2,sp|Q8CD92|TTC27_MOUSE;tr|A0A3Q4EHV3|A0A3Q4EHV3_MOUSE;tr|A0A3Q4L363|A0A3Q4L363_MOUSE;tr|A0A3Q4EGI6|A0A3Q4EGI6_MOUSE;tr|A0A3Q4EG57|A0A3Q4EG57_MOUSE
1134,sp|P41105|RL28_MOUSE,0.630131,8.259665538729672,0.85782,60S ribosomal protein L28,sp|P41105|RL28_MOUSE 60S ribosomal protein L28 OS=Mus musculus OX=10090 GN=Rpl28 PE=1 SV=2,sp|P41105|RL28_MOUSE
1135,sp|P97770|THUM3_MOUSE,0.628616,7.0478198278165936,0.85782,THUMP domain-containing protein 3,sp|P97770|THUM3_MOUSE THUMP domain-containing protein 3 OS=Mus musculus OX=10090 GN=Thumpd3 PE=1 SV=1,sp|P97770|THUM3_MOUSE;tr|D3YYB2|D3YYB2_MOUSE
1136,tr|Q3TWV4|Q3TWV4_MOUSE,0.626825,8.552850654460562,0.85782,tr|Q3TWV4|Q3TWV4_MOUSE AP-2 complex subunit mu,tr|Q3TWV4|Q3TWV4_MOUSE AP-2 complex subunit mu OS=Mus musculus OX=10090 GN=Ap2m1 PE=1 SV=1;sp|P84091|AP2M1_MOUSE AP-2 complex subunit mu OS=Mus musculus OX=10090 GN=Ap2m1 PE=1 SV=1,tr|Q3TWV4|Q3TWV4_MOUSE;sp|P84091|AP2M1_MOUSE;tr|A0A338P798|A0A338P798_MOUSE;tr|A0A338P6T4|A0A338P6T4_MOUSE
1137,sp|Q9R002|IFI2_MOUSE,-0.6266229999999999,6.687064990404615,0.85782,Interferon-activable protein 202,sp|Q9R002|IFI2_MOUSE Interferon-activable protein 202 OS=Mus musculus OX=10090 GN=Ifi202 PE=1 SV=3,sp|Q9R002|IFI2_MOUSE
1138,sp|Q6ZQ38|CAND1_MOUSE,-0.6258199999999999,7.998886780596746,0.85782,Cullin-associated NEDD8-dissociated protein 1,sp|Q6ZQ38|CAND1_MOUSE Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus OX=10090 GN=Cand1 PE=1 SV=2,sp|Q6ZQ38|CAND1_MOUSE;tr|D3YWC5|D3YWC5_MOUSE
1139,sp|Q3V3R1|C1TM_MOUSE,-0.623313,9.356484780605221,0.85782,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",sp|Q3V3R1|C1TM_MOUSE Monofunctional C1-tetrahydrofolate synthase  mitochondrial OS=Mus musculus OX=10090 GN=Mthfd1l PE=1 SV=2,sp|Q3V3R1|C1TM_MOUSE
1140,sp|P09405|NUCL_MOUSE,0.621159,9.209112703738592,0.85782,Nucleolin,sp|P09405|NUCL_MOUSE Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2,sp|P09405|NUCL_MOUSE
1141,sp|P62334|PRS10_MOUSE,0.621112,6.453792135344474,0.85782,26S proteasome regulatory subunit 10B,sp|P62334|PRS10_MOUSE 26S proteasome regulatory subunit 10B OS=Mus musculus OX=10090 GN=Psmc6 PE=1 SV=1,sp|P62334|PRS10_MOUSE
1142,sp|Q9D0D3|PAPD1_MOUSE,0.619029,6.608119360712597,0.8579100000000001,"Poly(A) RNA polymerase, mitochondrial",sp|Q9D0D3|PAPD1_MOUSE Poly(A) RNA polymerase  mitochondrial OS=Mus musculus OX=10090 GN=Mtpap PE=1 SV=1;tr|A0A3Q4EI56|A0A3Q4EI56_MOUSE Poly(A) RNA polymerase  mitochondrial OS=Mus musculus OX=10090 GN=Mtpap PE=1 SV=1;tr|A0A3Q4L2Q3|A0A3Q4L2Q3_MOUSE Poly(A) ,sp|Q9D0D3|PAPD1_MOUSE;tr|A0A3Q4EI56|A0A3Q4EI56_MOUSE;tr|A0A3Q4L2Q3|A0A3Q4L2Q3_MOUSE
1143,tr|A0A286YDS5|A0A286YDS5_MOUSE,-0.618614,7.793385226630352,0.8579100000000001,tr|A0A286YDS5|A0A286YDS5_MOUSE Transmembrane emp24 domain-containing protein 9,tr|A0A286YDS5|A0A286YDS5_MOUSE Transmembrane emp24 domain-containing protein 9 OS=Mus musculus OX=10090 GN=Tmed9 PE=1 SV=1;sp|Q99KF1|TMED9_MOUSE Transmembrane emp24 domain-containing protein 9 OS=Mus musculus OX=10090 GN=Tmed9 PE=1 SV=2,tr|A0A286YDS5|A0A286YDS5_MOUSE;sp|Q99KF1|TMED9_MOUSE
1144,sp|Q8BHI7|ELOV5_MOUSE,-0.6183529999999999,7.546283490020405,0.8579100000000001,Elongation of very long chain fatty acids protein 5,sp|Q8BHI7|ELOV5_MOUSE Elongation of very long chain fatty acids protein 5 OS=Mus musculus OX=10090 GN=Elovl5 PE=1 SV=1;tr|D3Z0Z6|D3Z0Z6_MOUSE Elongation of very long chain fatty acids protein (Fragment) OS=Mus musculus OX=10090 GN=Elovl5 PE=1 SV=1;tr|D3Z13,sp|Q8BHI7|ELOV5_MOUSE;tr|D3Z0Z6|D3Z0Z6_MOUSE;tr|D3Z136|D3Z136_MOUSE
1145,tr|A0A2I3BQE0|A0A2I3BQE0_MOUSE,-0.617135,8.415640979896155,0.8579100000000001,tr|A0A2I3BQE0|A0A2I3BQE0_MOUSE Serine/threonine-protein kinase 3,tr|A0A2I3BQE0|A0A2I3BQE0_MOUSE Serine/threonine-protein kinase 3 OS=Mus musculus OX=10090 GN=Stk3 PE=1 SV=1;sp|Q9JI10|STK3_MOUSE Serine/threonine-protein kinase 3 OS=Mus musculus OX=10090 GN=Stk3 PE=1 SV=1,tr|A0A2I3BQE0|A0A2I3BQE0_MOUSE;sp|Q9JI10|STK3_MOUSE;sp|Q9JI11|STK4_MOUSE;tr|D6RHQ9|D6RHQ9_MOUSE;tr|A2A5M9|A2A5M9_MOUSE
1146,sp|Q8R3C0|MCMBP_MOUSE,0.616965,6.584376461020027,0.8579100000000001,Mini-chromosome maintenance complex-binding protein,sp|Q8R3C0|MCMBP_MOUSE Mini-chromosome maintenance complex-binding protein OS=Mus musculus OX=10090 GN=Mcmbp PE=1 SV=1;tr|H9KV04|H9KV04_MOUSE Mini-chromosome maintenance complex-binding protein OS=Mus musculus OX=10090 GN=Mcmbp PE=1 SV=1,sp|Q8R3C0|MCMBP_MOUSE;tr|H9KV04|H9KV04_MOUSE
1147,sp|Q5ND52|MRM3_MOUSE,-0.616376,6.916780204855366,0.8579100000000001,"rRNA methyltransferase 3, mitochondrial",sp|Q5ND52|MRM3_MOUSE rRNA methyltransferase 3  mitochondrial OS=Mus musculus OX=10090 GN=Mrm3 PE=2 SV=1,sp|Q5ND52|MRM3_MOUSE
1148,sp|O70503|DHB12_MOUSE,0.616067,8.413836012930867,0.8579100000000001,Very-long-chain 3-oxoacyl-CoA reductase,sp|O70503|DHB12_MOUSE Very-long-chain 3-oxoacyl-CoA reductase OS=Mus musculus OX=10090 GN=Hsd17b12 PE=1 SV=1,sp|O70503|DHB12_MOUSE
1149,sp|Q62130|PTN14_MOUSE,-0.613691,8.987800285751872,0.8579100000000001,Tyrosine-protein phosphatase non-receptor type 14,sp|Q62130|PTN14_MOUSE Tyrosine-protein phosphatase non-receptor type 14 OS=Mus musculus OX=10090 GN=Ptpn14 PE=1 SV=2;tr|A0A0R4J080|A0A0R4J080_MOUSE Tyrosine-protein phosphatase non-receptor type OS=Mus musculus OX=10090 GN=Ptpn14 PE=1 SV=1,sp|Q62130|PTN14_MOUSE;tr|A0A0R4J080|A0A0R4J080_MOUSE
1150,sp|Q9QWT9|KIFC1_MOUSE,0.6128899999999999,6.780533325316404,0.8579100000000001,Kinesin-like protein KIFC1,sp|Q9QWT9|KIFC1_MOUSE Kinesin-like protein KIFC1 OS=Mus musculus OX=10090 GN=Kifc1 PE=1 SV=2;tr|E9PUA5|E9PUA5_MOUSE Kinesin-like protein OS=Mus musculus OX=10090 GN=Kifc5b PE=1 SV=1,sp|Q9QWT9|KIFC1_MOUSE;tr|E9PUA5|E9PUA5_MOUSE;tr|G3UXN2|G3UXN2_MOUSE
1151,sp|P47758|SRPRB_MOUSE,0.6123270000000001,8.798395102936041,0.8579100000000001,Signal recognition particle receptor subunit beta,sp|P47758|SRPRB_MOUSE Signal recognition particle receptor subunit beta OS=Mus musculus OX=10090 GN=Srprb PE=1 SV=1,sp|P47758|SRPRB_MOUSE;tr|A0A1W2P830|A0A1W2P830_MOUSE
1152,sp|Q62426|CYTB_MOUSE,-0.612172,8.227912401751748,0.8579100000000001,Cystatin-B,sp|Q62426|CYTB_MOUSE Cystatin-B OS=Mus musculus OX=10090 GN=Cstb PE=1 SV=1,sp|Q62426|CYTB_MOUSE
1153,sp|Q3U9G9|LBR_MOUSE,0.61143,9.408596076462782,0.8579100000000001,Delta(14)-sterol reductase LBR,sp|Q3U9G9|LBR_MOUSE Delta(14)-sterol reductase LBR OS=Mus musculus OX=10090 GN=Lbr PE=1 SV=2,sp|Q3U9G9|LBR_MOUSE;tr|A0A0A6YXW3|A0A0A6YXW3_MOUSE;tr|A0A0A6YXT6|A0A0A6YXT6_MOUSE;tr|A0A0A6YW01|A0A0A6YW01_MOUSE;tr|A0A0A6YY12|A0A0A6YY12_MOUSE;tr|A0A0A6YWS3|A0A0A6YWS3_MOUSE
1154,sp|P27659|RL3_MOUSE,0.610959,9.06774020292624,0.8579100000000001,60S ribosomal protein L3,sp|P27659|RL3_MOUSE 60S ribosomal protein L3 OS=Mus musculus OX=10090 GN=Rpl3 PE=1 SV=3,sp|P27659|RL3_MOUSE;tr|A0A2R8VHN4|A0A2R8VHN4_MOUSE;tr|A0A087WNS0|A0A087WNS0_MOUSE;tr|A0A087WQK0|A0A087WQK0_MOUSE
1155,sp|P07901|HS90A_MOUSE,0.610575,8.69100187891304,0.8579100000000001,Heat shock protein HSP 90-alpha,sp|P07901|HS90A_MOUSE Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4,sp|P07901|HS90A_MOUSE;tr|B7ZC50|B7ZC50_MOUSE;tr|A2A6A2|A2A6A2_MOUSE;tr|B7ZC49|B7ZC49_MOUSE
1156,tr|E9PXY1|E9PXY1_MOUSE,-0.6091449999999999,7.804589174829305,0.8579100000000001,tr|E9PXY1|E9PXY1_MOUSE Cullin-4B,tr|E9PXY1|E9PXY1_MOUSE Cullin-4B OS=Mus musculus OX=10090 GN=Cul4b PE=1 SV=2;sp|A2A432|CUL4B_MOUSE Cullin-4B OS=Mus musculus OX=10090 GN=Cul4b PE=1 SV=1,tr|E9PXY1|E9PXY1_MOUSE;sp|A2A432|CUL4B_MOUSE;tr|J3QJX0|J3QJX0_MOUSE;tr|E9PXT5|E9PXT5_MOUSE
1157,sp|Q8CI94|PYGB_MOUSE,-0.609096,8.647216654349606,0.8579100000000001,"Glycogen phosphorylase, brain form",sp|Q8CI94|PYGB_MOUSE Glycogen phosphorylase  brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3,sp|Q8CI94|PYGB_MOUSE
1158,tr|Q3U741|Q3U741_MOUSE,0.608889,7.7784768491607865,0.8579100000000001,tr|Q3U741|Q3U741_MOUSE Probable ATP-dependent RNA helicase DDX17,tr|Q3U741|Q3U741_MOUSE Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus OX=10090 GN=Ddx17 PE=1 SV=1;sp|Q501J6|DDX17_MOUSE Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus OX=10090 GN=Ddx17 PE=1 SV=1;tr|Q3TU25|Q3TU25_MOUSE Probable ATP-dep,tr|Q3U741|Q3U741_MOUSE;sp|Q501J6|DDX17_MOUSE;tr|Q3TU25|Q3TU25_MOUSE
1159,sp|Q9D1M7|FKB11_MOUSE,0.608885,5.986117561472837,0.8579100000000001,Peptidyl-prolyl cis-trans isomerase FKBP11,sp|Q9D1M7|FKB11_MOUSE Peptidyl-prolyl cis-trans isomerase FKBP11 OS=Mus musculus OX=10090 GN=Fkbp11 PE=1 SV=1,sp|Q9D1M7|FKB11_MOUSE
1160,sp|P35979|RL12_MOUSE,0.605823,8.816539567799847,0.8579100000000001,60S ribosomal protein L12,sp|P35979|RL12_MOUSE 60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2,sp|P35979|RL12_MOUSE
1161,sp|P14869|RLA0_MOUSE,0.603712,8.956072336995183,0.8579100000000001,60S acidic ribosomal protein P0,sp|P14869|RLA0_MOUSE 60S acidic ribosomal protein P0 OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=3;tr|S4R1N1|S4R1N1_MOUSE 60S acidic ribosomal protein P0 (Fragment) OS=Mus musculus OX=10090 GN=Rplp0 PE=1 SV=1;tr|D3YVM5|D3YVM5_MOUSE 60S acidic ribosomal prote,sp|P14869|RLA0_MOUSE;tr|S4R1N1|S4R1N1_MOUSE;tr|D3YVM5|D3YVM5_MOUSE
1162,sp|Q6A0A9|F120A_MOUSE,-0.6036060000000001,8.762798559440544,0.8579100000000001,Constitutive coactivator of PPAR-gamma-like protein 1,sp|Q6A0A9|F120A_MOUSE Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus OX=10090 GN=FAM120A PE=1 SV=2,sp|Q6A0A9|F120A_MOUSE
1163,sp|P29341|PABP1_MOUSE,0.6008640000000001,9.283549972002684,0.8579100000000001,Polyadenylate-binding protein 1,sp|P29341|PABP1_MOUSE Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2,sp|P29341|PABP1_MOUSE;tr|Q9D4E6|Q9D4E6_MOUSE;tr|A0A2I3BR37|A0A2I3BR37_MOUSE;tr|F6ZAX1|F6ZAX1_MOUSE;tr|Q8C7D3|Q8C7D3_MOUSE
1164,sp|Q99LB0|TDIF1_MOUSE,0.599588,7.685965544060401,0.85825,Deoxynucleotidyltransferase terminal-interacting protein 1,sp|Q99LB0|TDIF1_MOUSE Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Mus musculus OX=10090 GN=Dnttip1 PE=1 SV=1,sp|Q99LB0|TDIF1_MOUSE;tr|A2A4Y7|A2A4Y7_MOUSE;tr|F7B2G8|F7B2G8_MOUSE
1165,tr|Q0PD20|Q0PD20_MOUSE,0.597267,6.773245067425772,0.8594299999999999,tr|Q0PD20|Q0PD20_MOUSE Rab34,tr|Q0PD20|Q0PD20_MOUSE Rab34 OS=Mus musculus OX=10090 GN=Rab34 PE=1 SV=1;sp|Q64008|RAB34_MOUSE Ras-related protein Rab-34 OS=Mus musculus OX=10090 GN=Rab34 PE=1 SV=2;tr|B1AQD4|B1AQD4_MOUSE Ras-related protein Rab-34 (Fragment) OS=Mus musculus OX=10090 GN=R,tr|Q0PD20|Q0PD20_MOUSE;sp|Q64008|RAB34_MOUSE;tr|B1AQD4|B1AQD4_MOUSE;tr|F7BE32|F7BE32_MOUSE;tr|B1AQD3|B1AQD3_MOUSE
1166,sp|P31938|MP2K1_MOUSE,0.595385,6.3646260289550405,0.86015,Dual specificity mitogen-activated protein kinase kinase 1,sp|P31938|MP2K1_MOUSE Dual specificity mitogen-activated protein kinase kinase 1 OS=Mus musculus OX=10090 GN=Map2k1 PE=1 SV=2,sp|P31938|MP2K1_MOUSE
1167,sp|Q8BJM7|TYW1_MOUSE,0.5930880000000001,6.749890841271422,0.8614200000000001,S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1,sp|Q8BJM7|TYW1_MOUSE S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 OS=Mus musculus OX=10090 GN=Tyw1 PE=1 SV=1;tr|F6VNP0|F6VNP0_MOUSE S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1 (Fragment) OS=Mus musculus ,sp|Q8BJM7|TYW1_MOUSE;tr|F6VNP0|F6VNP0_MOUSE;tr|A0A0R4J0L2|A0A0R4J0L2_MOUSE
1168,sp|Q63850|NUP62_MOUSE,-0.592404,9.16687395085882,0.8614200000000001,Nuclear pore glycoprotein p62,sp|Q63850|NUP62_MOUSE Nuclear pore glycoprotein p62 OS=Mus musculus OX=10090 GN=Nup62 PE=1 SV=2,sp|Q63850|NUP62_MOUSE;tr|A0A140LJH5|A0A140LJH5_MOUSE;tr|A0A140LJ77|A0A140LJ77_MOUSE
1169,sp|P00848|ATP6_MOUSE,0.591971,7.86616914763377,0.8614200000000001,ATP synthase subunit a,sp|P00848|ATP6_MOUSE ATP synthase subunit a OS=Mus musculus OX=10090 GN=Mtatp6 PE=1 SV=1,sp|P00848|ATP6_MOUSE
1170,sp|Q9ES46|PARVB_MOUSE,-0.5914050000000001,8.174292455102709,0.8614200000000001,Beta-parvin,sp|Q9ES46|PARVB_MOUSE Beta-parvin OS=Mus musculus OX=10090 GN=Parvb PE=1 SV=1,sp|Q9ES46|PARVB_MOUSE
1171,tr|Q91YS7|Q91YS7_MOUSE,0.5910310000000001,8.679155241283354,0.8614200000000001,tr|Q91YS7|Q91YS7_MOUSE Dual-specificity mitogen-activated protein kinase kinase 2,tr|Q91YS7|Q91YS7_MOUSE Dual-specificity mitogen-activated protein kinase kinase 2 OS=Mus musculus OX=10090 GN=Map2k2 PE=1 SV=1;sp|Q63932|MP2K2_MOUSE Dual specificity mitogen-activated protein kinase kinase 2 OS=Mus musculus OX=10090 GN=Map2k2 PE=1 SV=2;tr|,tr|Q91YS7|Q91YS7_MOUSE;sp|Q63932|MP2K2_MOUSE;tr|M0QWN2|M0QWN2_MOUSE;tr|A0A1W2P7V9|A0A1W2P7V9_MOUSE;tr|D3Z446|D3Z446_MOUSE
1172,sp|Q921J2|RHEB_MOUSE,0.590217,7.560886569523761,0.8614200000000001,GTP-binding protein Rheb,sp|Q921J2|RHEB_MOUSE GTP-binding protein Rheb OS=Mus musculus OX=10090 GN=Rheb PE=1 SV=1,sp|Q921J2|RHEB_MOUSE
1173,sp|Q8VDF2|UHRF1_MOUSE,-0.590168,8.276415844653448,0.8614200000000001,E3 ubiquitin-protein ligase UHRF1,sp|Q8VDF2|UHRF1_MOUSE E3 ubiquitin-protein ligase UHRF1 OS=Mus musculus OX=10090 GN=Uhrf1 PE=1 SV=2,sp|Q8VDF2|UHRF1_MOUSE;tr|E9Q5Y5|E9Q5Y5_MOUSE
1174,tr|H3BJ52|H3BJ52_MOUSE,0.5886680000000001,7.977764747027819,0.8614200000000001,tr|H3BJ52|H3BJ52_MOUSE Protein zwilch homolog,tr|H3BJ52|H3BJ52_MOUSE Protein zwilch homolog OS=Mus musculus OX=10090 GN=Zwilch PE=1 SV=1;sp|Q8R060|ZWILC_MOUSE Protein zwilch homolog OS=Mus musculus OX=10090 GN=Zwilch PE=1 SV=1;tr|G3X9Z0|G3X9Z0_MOUSE Protein zwilch homolog OS=Mus musculus OX=10090 GN=Z,tr|H3BJ52|H3BJ52_MOUSE;sp|Q8R060|ZWILC_MOUSE;tr|G3X9Z0|G3X9Z0_MOUSE;tr|H3BKB9|H3BKB9_MOUSE;tr|H3BKZ0|H3BKZ0_MOUSE;tr|H3BJF6|H3BJF6_MOUSE;tr|H3BIZ1|H3BIZ1_MOUSE;tr|D3Z6K4|D3Z6K4_MOUSE
1175,sp|P61021|RAB5B_MOUSE,0.588008,6.013763854733933,0.8614200000000001,Ras-related protein Rab-5B,sp|P61021|RAB5B_MOUSE Ras-related protein Rab-5B OS=Mus musculus OX=10090 GN=Rab5b PE=1 SV=1,sp|P61021|RAB5B_MOUSE
1176,sp|P16045|LEG1_MOUSE,0.586725,8.560014288007842,0.8614200000000001,Galectin-1,sp|P16045|LEG1_MOUSE Galectin-1 OS=Mus musculus OX=10090 GN=Lgals1 PE=1 SV=3,sp|P16045|LEG1_MOUSE
1177,sp|P60335|PCBP1_MOUSE,0.5825020000000001,8.778946727968616,0.8633200000000001,Poly(rC)-binding protein 1,sp|P60335|PCBP1_MOUSE Poly(rC)-binding protein 1 OS=Mus musculus OX=10090 GN=Pcbp1 PE=1 SV=1,sp|P60335|PCBP1_MOUSE
1178,sp|Q80U93|NU214_MOUSE,-0.5820810000000001,9.709193613438504,0.8633200000000001,Nuclear pore complex protein Nup214,sp|Q80U93|NU214_MOUSE Nuclear pore complex protein Nup214 OS=Mus musculus OX=10090 GN=Nup214 PE=1 SV=2,sp|Q80U93|NU214_MOUSE;tr|A2ATN3|A2ATN3_MOUSE;tr|A0A0A6YW83|A0A0A6YW83_MOUSE
